CouncilDistrictCode,Neighborhood,YearBuilt_20,YearBuilt_10,NumberofFloors,NumberOfPropertyUseTypes,PropertyGFATotal,OfficeRatio,OtherRatio,ParkingRatio,RecreationRatio,ResidenceRatio,RestaurantRatio,SchoolRatio,StoreRatio,WarehouseRatio,ENERGYSTARScore,ElectricityRatio,SteamUseRatio,SiteEUI,SiteEnergyUse,TotalGHGEmissions,GHGEmissionsIntensity,SiteEUI_bins,GHGEmissionsIntensity_bins
2,GREATER DUWAMISH,1900,1910,3,3,56700.0,0.46296296296296297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5370370370370371,37.0,0.8624715642558215,0.0,41.79999924,2371575.0,31.58,0.56,"(1841154.25, 2502106.0]","(0.42, 0.6]"
2,GREATER DUWAMISH,1920,1920,1,2,82852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2810070969922271,0.7057403562979772,83.0,0.4912998144737413,0.0,26.29999924,2153603.5,65.56,0.79,"(1841154.25, 2502106.0]","(0.6, 0.835]"
2,GREATER DUWAMISH,1940,1950,2,3,76442.0,0.09947411109076162,0.6606315899636326,0.0,0.0,0.0,0.0,0.0,0.0,0.2354726459276314,,0.4286787973788653,0.0,52.29999924,3978277.0,132.6,1.73,"(3518459.5, 5236178.25]","(1.51, 2.17]"
2,GREATER DUWAMISH,1960,1960,2,2,98778.0,0.13601206746441516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8639879325355848,56.0,0.6416021443221605,0.0,31.89999962,3155496.0,74.18,0.8,"(2502106.0, 3518459.5]","(0.6, 0.835]"
2,GREATER DUWAMISH,1940,1940,2,1,142901.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,15.69999981,2244317.0,15.65,0.12,"(1841154.25, 2502106.0]","(0.009000000000000001, 0.19]"
2,GREATER DUWAMISH,1900,1900,4,1,129000.0,0.812937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.9999997714100752,0.0,41.70000076,4374646.0,30.5,0.24,"(3518459.5, 5236178.25]","(0.19, 0.29]"
2,GREATER DUWAMISH,1940,1950,1,1,78814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,0.7368294506947217,0.0,10.89999962,861972.875,16.48,0.21,"(671256.594, 1028277.313]","(0.19, 0.29]"
2,GREATER DUWAMISH,1900,1900,4,4,58970.0,0.6761064948278785,0.0,0.0,0.0,0.11870442597931151,0.0,0.0,0.0,0.19671019162285908,,0.6487093997210951,0.0,30.39999962,1776411.75,41.18,0.7,"(1377878.625, 1841154.25]","(0.6, 0.835]"
2,GREATER DUWAMISH,1900,1910,6,3,75600.0,0.1388888888888889,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.6751322751322751,15.0,0.999999721052269,0.0,43.70000076,2688675.75,18.74,0.25,"(2502106.0, 3518459.5]","(0.19, 0.29]"
2,GREATER DUWAMISH,1900,1900,4,4,56270.0,0.07314732539541496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8735382974942243,,0.9999998817163944,0.0,18.79999924,1056782.125,7.37,0.13,"(1028277.313, 1377878.625]","(0.009000000000000001, 0.19]"
2,DOWNTOWN,1900,1900,4,2,66842.0,0.6451332994225187,0.0,0.0,0.0,0.0,0.0,0.0,0.1572963107028515,0.0,31.0,0.6164710786585709,0.0,104.5999985,5608600.5,138.35,2.07,"(5236178.25, 8141155.5]","(1.51, 2.17]"
2,DOWNTOWN,1900,1900,6,2,76308.0,0.8584683126277717,0.0,0.14153168737222835,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.9998699684085482,0.0,44.09999847,2891605.0,20.18,0.27,"(2502106.0, 3518459.5]","(0.19, 0.29]"
2,DOWNTOWN,1900,1900,7,2,184322.0,0.9977973329282451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002202667071754864,81.0,0.9999998971499214,0.0,52.70000076,9722890.0,67.78,0.37,"(8141155.5, 14453105.0]","(0.29, 0.42]"
2,DOWNTOWN,2000,2000,7,2,287853.0,0.9512216304850045,0.0,0.0,0.0,0.0,0.0,0.0,0.042042292420089424,0.0,43.0,0.9966939553742253,0.0,89.40000153,25567108.0,182.14,0.63,"(14453105.0, 48406556.0]","(0.6, 0.835]"
2,GREATER DUWAMISH,1900,1910,2,1,64512.0,0.9765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.49464863797487785,0.0,94.69999695,5968153.5,180.76,2.8,"(5236178.25, 8141155.5]","(2.17, 3.565]"
2,GREATER DUWAMISH,1920,1920,7,1,144050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.6081953065770578,0.0,27.29999924,3929371.0,98.43,0.68,"(3518459.5, 5236178.25]","(0.6, 0.835]"
2,GREATER DUWAMISH,1920,1930,3,1,60592.0,0.9965672035912332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.9483047300332819,0.0,83.59999847,5049446.5,47.25,0.78,"(3518459.5, 5236178.25]","(0.6, 0.835]"
2,GREATER DUWAMISH,1980,1990,1,1,107930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979060502177337,0.0,57.0,0.8496999058018904,0.0,67.0,7221482.5,100.42,0.93,"(5236178.25, 8141155.5]","(0.835, 1.17]"
2,GREATER DUWAMISH,1920,1920,1,1,99084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,0.49136821089846855,0.0,16.29999924,1618110.375,49.25,0.5,"(1377878.625, 1841154.25]","(0.42, 0.6]"
1,DELRIDGE,1940,1950,1,1,72719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.792269404947261,0.0,35.5,2581741.75,42.74,0.59,"(2502106.0, 3518459.5]","(0.42, 0.6]"
3,EAST,1920,1930,4,1,76624.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.8900002613886588,0.0,36.20000076,2773647.5,33.41,0.44,"(2502106.0, 3518459.5]","(0.42, 0.6]"
4,NORTHEAST,2000,2000,6,3,93588.0,0.5693144420224815,0.03979142625122879,0.3908941317262897,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999998833216597,0.0,150.3000031,8570571.0,59.75,0.65,"(8141155.5, 14453105.0]","(0.6, 0.835]"
7,LAKE UNION,2000,2000,5,3,134648.0,0.6619556176103618,0.04170132493612976,0.2963430574535084,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6130442254585913,0.0,203.1999969,19248732.0,477.85,3.7,"(14453105.0, 48406556.0]","(3.565, 16.99]"
1,DELRIDGE,1980,1990,5,2,138106.0,0.8622579757577513,0.0,0.11745326053900627,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.9999998210415632,0.0,70.40000153,8381834.5,58.43,0.42,"(8141155.5, 14453105.0]","(0.29, 0.42]"
2,GREATER DUWAMISH,1960,1970,1,1,56576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.0,0.5458077411702109,0.0,42.59999847,2409429.0,67.29,1.19,"(1841154.25, 2502106.0]","(1.17, 1.51]"
3,EAST,2000,2000,0,1,225982.0,0.8858404651697923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.6198721517277055,0.38012775099897267,102.6999969,20560622.0,692.12,3.06,"(14453105.0, 48406556.0]","(2.17, 3.565]"
7,DOWNTOWN,2000,2000,0,7,516407.0,0.0,0.0,0.0,0.0,0.7898092008822498,0.0,0.0,0.0,0.0,31.0,0.7469625148337754,0.0,76.30000305,39403320.0,734.72,1.42,"(14453105.0, 48406556.0]","(1.17, 1.51]"
2,DOWNTOWN,2000,2000,11,3,312512.0,0.9705611304525906,0.0,0.0,0.0,0.0,0.014277851730493549,0.0,0.0,0.01516101781691583,,0.995034066464075,0.0,82.40000153,25747022.0,185.39,0.59,"(14453105.0, 48406556.0]","(0.42, 0.6]"
7,DOWNTOWN,1920,1920,6,3,97720.0,0.5309148587801883,0.0,0.0,0.0,0.0,0.0,0.0,0.09939623413835448,0.12278960294719607,,0.9999998991132153,0.0,33.70000076,2478025.25,17.28,0.18,"(1841154.25, 2502106.0]","(0.009000000000000001, 0.19]"
3,EAST,1980,1980,10,1,422503.0,0.4672345521806946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.9423838338411145,0.05761606836006888,87.40000153,17254810.0,190.1,0.45,"(14453105.0, 48406556.0]","(0.42, 0.6]"
3,CENTRAL,1980,1980,7,1,113739.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.9999998273756647,0.0,50.90000153,5792926.0,40.38,0.43,"(5236178.25, 8141155.5]","(0.42, 0.6]"
1,DELRIDGE,2000,2000,1,1,109758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,0.772095124075282,0.0,49.40000153,5417598.0,94.74,1.0,"(5236178.25, 8141155.5]","(0.835, 1.17]"
7,EAST,2000,2000,9,2,302902.0,0.6647859703798589,0.0,0.33457025704683363,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.9596200748729741,0.0,73.30000305,14751117.0,130.32,0.43,"(14453105.0, 48406556.0]","(0.42, 0.6]"
3,EAST,1960,1970,19,2,327134.0,0.5218870554573967,0.0,0.47811294454260334,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.7614746863082668,0.23852519754648133,88.30000305,15067340.0,357.39,1.12,"(14453105.0, 48406556.0]","(0.835, 1.17]"
7,DOWNTOWN,1900,1900,6,2,205521.0,0.5591594046350494,0.0,0.0,0.0,0.0,0.0,0.0,0.1393677531736416,0.0,94.0,0.5315396050422083,0.2541791654638107,56.70000076,8138616.5,282.46,1.37,"(5236178.25, 8141155.5]","(1.17, 1.51]"
7,DOWNTOWN,1900,1900,6,2,56700.0,0.8112874779541446,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.0,55.0,0.9999998369186497,0.0,54.29999924,3065954.5,21.37,0.38,"(2502106.0, 3518459.5]","(0.29, 0.42]"
2,GREATER DUWAMISH,1920,1920,4,1,72000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.9646131132833443,0.0,37.90000153,2729167.75,23.48,0.33,"(2502106.0, 3518459.5]","(0.29, 0.42]"
7,MAGNOLIA / QUEEN ANNE,2000,2000,4,2,197892.0,0.5204859216138096,0.0,0.4795140783861904,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.9999999019896973,0.0,49.5,5101504.5,35.56,0.19,"(3518459.5, 5236178.25]","(0.009000000000000001, 0.19]"
1,DELRIDGE,2000,2000,3,3,68763.0,0.0,0.0,0.1676337565260387,0.7271352326105609,0.0,0.0,0.0,0.0,0.0,,0.40653042492216335,0.0,180.6000061,9029489.0,310.19,4.51,"(8141155.5, 14453105.0]","(3.565, 16.99]"
2,SOUTHEAST,1980,1990,1,2,107427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.5962056540008982,0.0,192.8999939,20725996.0,530.62,5.2,"(14453105.0, 48406556.0]","(3.565, 16.99]"
7,DOWNTOWN,2000,2000,14,3,362046.0,0.64202615137303,0.009761190566944532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.98991261435746,0.0,66.59999847,15725581.0,116.95,0.32,"(14453105.0, 48406556.0]","(0.29, 0.42]"
7,MAGNOLIA / QUEEN ANNE,1980,1990,2,1,81385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.7035970983310504,0.0,160.8000031,13085297.0,270.17,3.32,"(8141155.5, 14453105.0]","(2.17, 3.565]"
7,DOWNTOWN,2000,2000,23,2,538933.0,0.6801476250294564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.9999998751610578,0.0,43.70000076,16020642.0,111.69,0.21,"(14453105.0, 48406556.0]","(0.19, 0.29]"
7,DOWNTOWN,1980,1980,6,2,275982.0,0.2857142857142857,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,,0.999999904462618,0.0,66.40000153,5233553.5,36.49,0.13,"(3518459.5, 5236178.25]","(0.009000000000000001, 0.19]"
7,MAGNOLIA / QUEEN ANNE,1980,1980,5,1,98668.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1.0,0.0,44.5,4391348.0,30.61,0.31,"(3518459.5, 5236178.25]","(0.29, 0.42]"
2,GREATER DUWAMISH,2000,2000,1,4,158931.0,0.5043509447496083,0.0,0.17857434987510304,0.0,0.21582951091983313,0.0,0.0,0.0,0.0,12.0,0.9070517010173105,0.0,67.69999695,8751704.0,98.54,0.62,"(8141155.5, 14453105.0]","(0.6, 0.835]"
7,MAGNOLIA / QUEEN ANNE,1960,1970,1,1,105100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7997850717345506,0.0,210.1000061,22078064.0,357.86,3.4,"(14453105.0, 48406556.0]","(2.17, 3.565]"
7,MAGNOLIA / QUEEN ANNE,1960,1970,1,1,50660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,0.6567656889679758,0.0,52.5,2661488.0,60.7,1.2,"(2502106.0, 3518459.5]","(1.17, 1.51]"
7,MAGNOLIA / QUEEN ANNE,1920,1930,2,1,61929.0,0.6439471007121058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.6028316046130175,0.0,55.20000076,2203026.5,55.73,0.9,"(1841154.25, 2502106.0]","(0.835, 1.17]"
7,MAGNOLIA / QUEEN ANNE,2000,2000,4,3,165111.0,0.6339189999454912,0.0,0.33310924166167005,0.0,0.0,0.0,0.0,0.0,0.03297175839283876,1.0,0.9999998822517515,0.0,231.3999939,25478086.0,177.62,1.08,"(14453105.0, 48406556.0]","(0.835, 1.17]"
7,DOWNTOWN,1920,1920,3,1,20565.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.9999993768014334,0.0,39.0,802312.5,5.59,0.27,"(671256.594, 1028277.313]","(0.19, 0.29]"
7,MAGNOLIA / QUEEN ANNE,2000,2000,5,2,162420.0,0.6553934244551164,0.0,0.3446065755448836,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.9999999363703551,0.0,73.80000305,7857972.5,54.78,0.34,"(5236178.25, 8141155.5]","(0.29, 0.42]"
7,MAGNOLIA / QUEEN ANNE,2000,2000,5,3,183964.0,0.7254191037376878,0.0,0.2541964732230219,0.0,0.0,0.0,0.0,0.0,0.020384423039290295,56.0,0.9999999326880314,0.0,108.3000031,14856199.0,103.57,0.56,"(14453105.0, 48406556.0]","(0.42, 0.6]"
7,MAGNOLIA / QUEEN ANNE,1980,1980,5,2,208210.0,0.5282070986023726,0.0,0.3786945871956198,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.692250170624295,0.0,50.09999847,5514308.5,116.74,0.56,"(5236178.25, 8141155.5]","(0.42, 0.6]"
7,DOWNTOWN,1980,1980,7,3,277486.0,0.6437261699689354,0.05280626770359586,0.28932270456887915,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.9999998428890566,0.0,65.90000153,12729858.0,88.74,0.32,"(8141155.5, 14453105.0]","(0.29, 0.42]"
7,DOWNTOWN,1980,1990,3,6,187130.0,0.9179874953241063,0.0,0.0,0.02358253620477743,0.0,0.0,0.0,0.0,0.05119970074279912,77.0,0.9999999005320441,0.0,52.59999847,10053489.0,70.09,0.37,"(8141155.5, 14453105.0]","(0.29, 0.42]"
7,DOWNTOWN,2000,2000,5,2,251044.0,0.502772422364207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05065645862876627,99.0,0.9999999418152163,0.0,123.6999969,17186624.0,119.81,0.48,"(14453105.0, 48406556.0]","(0.42, 0.6]"
7,DOWNTOWN,1900,1910,5,1,154330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6177023261841509,81.0,0.999999801938664,0.0,13.19999981,1262235.25,8.8,0.06,"(1028277.313, 1377878.625]","(0.009000000000000001, 0.19]"
7,DOWNTOWN,1900,1910,6,6,108245.0,0.5917594346159176,0.0,0.1357106563813571,0.0,0.0,0.0,0.13507321354335072,0.0,0.0,,0.9410294892972717,0.05897039996518411,45.79999924,4515180.5,50.17,0.46,"(3518459.5, 5236178.25]","(0.42, 0.6]"
7,DOWNTOWN,1900,1900,6,3,167860.0,0.6575122125580841,0.0,0.0,0.0,0.0,0.0,0.0,0.11796139640176337,0.003776956987966162,70.0,0.9999998528902722,0.0,52.0,6797647.0,47.39,0.28,"(5236178.25, 8141155.5]","(0.19, 0.29]"
7,DOWNTOWN,1900,1910,6,2,112560.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,86.0,0.7224915265903796,0.0,51.29999924,4946798.5,97.82,0.87,"(3518459.5, 5236178.25]","(0.835, 1.17]"
7,DOWNTOWN,1900,1910,6,1,86204.0,0.0,0.7849983759454318,0.0,0.0,0.0,0.0,0.0,0.15699967518908636,0.0,89.0,0.6896842207866518,0.0,43.5,3241917.0,69.02,0.8,"(2502106.0, 3518459.5]","(0.6, 0.835]"
2,GREATER DUWAMISH,1980,1980,2,3,160447.0,0.3025547377015463,0.06400867576208966,0.0,0.0,0.0,0.0,0.0,0.0,0.633436586536364,51.0,0.8422826200130884,0.0,52.29999924,8384523.0,119.46,0.82,"(8141155.5, 14453105.0]","(0.6, 0.835]"
2,GREATER DUWAMISH,1940,1950,2,2,112896.0,0.9809559240362812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.819323529406047,0.0,92.90000153,10287986.0,157.48,1.39,"(8141155.5, 14453105.0]","(1.17, 1.51]"
2,GREATER DUWAMISH,1960,1960,1,2,110613.0,0.09999728784139296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899993671629917,95.0,0.9999998147893079,0.0,9.199999809,1015060.188,7.08,0.06,"(671256.594, 1028277.313]","(0.009000000000000001, 0.19]"
2,GREATER DUWAMISH,1940,1950,4,2,149881.0,0.20208031705152754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7979196829484725,97.0,0.2916598971726353,0.0,16.10000038,2417401.25,95.86,0.64,"(1841154.25, 2502106.0]","(0.6, 0.835]"
2,GREATER DUWAMISH,1940,1950,3,1,129420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.8988110864258227,0.0,50.0,6468090.0,75.29,0.77,"(5236178.25, 8141155.5]","(0.6, 0.835]"
2,GREATER DUWAMISH,1960,1970,1,3,84420.0,0.29421937929400616,0.0,0.0,0.0,0.0,0.0,0.0,0.1462805022506515,0.5247571665482114,55.0,0.9999999122288783,0.0,35.0,2848317.25,19.86,0.24,"(2502106.0, 3518459.5]","(0.19, 0.29]"
2,GREATER DUWAMISH,1960,1960,1,2,73335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.501593190687608,0.0,70.90000153,5197118.0,155.74,2.12,"(3518459.5, 5236178.25]","(1.51, 2.17]"
2,GREATER DUWAMISH,1920,1920,2,3,56876.0,0.07518109571699838,0.0,0.0,0.0,0.0,0.0,0.0,0.07384485547506857,0.850974048807933,,0.5644216001074389,0.0,31.5,1791715.625,48.5,0.85,"(1377878.625, 1841154.25]","(0.835, 1.17]"
2,GREATER DUWAMISH,1920,1930,2,1,61200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.3629580816356527,0.0,80.30000305,4912143.0,178.62,2.92,"(3518459.5, 5236178.25]","(2.17, 3.565]"
2,GREATER DUWAMISH,1980,1980,1,1,111908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9748186009936733,87.0,0.6753853178907758,0.0,14.30000019,1555420.25,34.14,0.31,"(1377878.625, 1841154.25]","(0.29, 0.42]"
2,GREATER DUWAMISH,1980,1980,2,2,65700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6186032334754944,0.0,104.4000015,6858533.5,168.5,2.65,"(5236178.25, 8141155.5]","(2.17, 3.565]"
2,GREATER DUWAMISH,1920,1930,2,6,108753.0,0.0,0.0,0.0,0.0,0.2237915275900435,0.0,0.0,0.17345728393699483,0.5388816860224546,,0.9999999313124589,0.0,33.5,3639670.25,25.37,0.23,"(3518459.5, 5236178.25]","(0.19, 0.29]"
6,NORTHWEST,1960,1970,1,2,239825.0,0.0,0.0,0.2964244761805483,0.0,0.0,0.0,0.0,0.7035755238194517,0.0,91.0,0.7738549166849381,0.0,100.0,16865978.0,293.56,2.07,"(14453105.0, 48406556.0]","(1.51, 2.17]"
6,BALLARD,2000,2000,4,1,92092.0,0.7609130000434349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,68.69999695,4817062.0,33.58,0.36,"(3518459.5, 5236178.25]","(0.29, 0.42]"
7,MAGNOLIA / QUEEN ANNE,1960,1970,3,3,56259.0,0.06603387902380063,0.0,0.0,0.0,0.0,0.0,0.0,0.37259816207184626,0.5613679589043531,,0.34846455776011936,0.0,41.70000076,2346571.5,86.9,1.54,"(1841154.25, 2502106.0]","(1.51, 2.17]"
4,NORTHEAST,2000,2000,6,2,143439.0,0.0,0.8335947685078674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5501341863874437,0.0,214.3999939,25631512.0,710.7,4.95,"(14453105.0, 48406556.0]","(3.565, 16.99]"
6,LAKE UNION,2000,2000,4,3,202623.0,0.5192204241374375,0.0,0.43852376087610984,0.03145743573039586,0.0,0.0,0.0,0.0,0.0,73.0,0.9999998873047061,0.0,79.5,8873485.0,61.86,0.31,"(8141155.5, 14453105.0]","(0.29, 0.42]"
6,LAKE UNION,2000,2000,2,1,77174.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.9999998175698147,0.0,71.0,5481549.0,38.21,0.5,"(5236178.25, 8141155.5]","(0.42, 0.6]"
7,MAGNOLIA / QUEEN ANNE,1980,1990,5,3,110524.0,0.8937515833665086,0.07811877963157324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.9999998542103611,0.0,63.90000153,6859198.0,47.82,0.43,"(5236178.25, 8141155.5]","(0.42, 0.6]"
3,LAKE UNION,2000,2000,5,4,287224.0,0.30655864412444644,0.18837562320697435,0.36086817257610787,0.0,0.0,0.0,0.0,0.0,0.0,,0.8272377139947172,0.0,139.8999939,21042926.0,314.43,1.09,"(14453105.0, 48406556.0]","(0.835, 1.17]"
3,LAKE UNION,1980,1990,4,1,115748.0,0.0,0.8411808411376438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.46418390867942233,0.0,374.2000122,36436388.0,1154.79,9.98,"(14453105.0, 48406556.0]","(3.565, 16.99]"
7,MAGNOLIA / QUEEN ANNE,2000,2000,7,2,247771.0,0.6581964798140219,0.0,0.3418035201859782,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.9806816485597076,0.0,53.09999847,8655604.0,68.06,0.28,"(8141155.5, 14453105.0]","(0.19, 0.29]"
7,MAGNOLIA / QUEEN ANNE,1960,1970,5,2,107795.0,0.8263370286191382,0.0,0.1736629713808618,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.8544404846426885,0.0,53.29999924,4750799.0,65.03,0.63,"(3518459.5, 5236178.25]","(0.6, 0.835]"
7,DOWNTOWN,1900,1900,3,3,106190.0,0.8507863263960825,0.0,0.0,0.0,0.0,0.0,0.0,0.14921367360391752,0.0,,0.6824216931568797,0.0,113.3000031,12029600.0,260.13,3.38,"(8141155.5, 14453105.0]","(2.17, 3.565]"
7,DOWNTOWN,1960,1970,8,2,150278.0,0.8427580883429378,0.0,0.15724191165706225,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.8728855191049795,0.0,73.80000305,9343428.0,119.93,0.8,"(8141155.5, 14453105.0]","(0.6, 0.835]"
7,DOWNTOWN,1940,1950,7,1,274362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.9574079459268283,0.0,60.29999924,16540550.0,147.82,0.54,"(14453105.0, 48406556.0]","(0.42, 0.6]"
7,DOWNTOWN,1980,1980,15,2,386517.0,0.6991594160153369,0.0,0.300840583984663,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.8497164722155841,0.0,65.69999695,17750994.0,246.83,0.65,"(14453105.0, 48406556.0]","(0.6, 0.835]"
7,DOWNTOWN,1960,1960,11,3,174959.0,0.8940037380186215,0.04691384838733646,0.0,0.0,0.0,0.05908241359404203,0.0,0.0,0.0,83.0,0.6279777682040512,0.25151925082666304,65.59999847,11480494.0,346.62,2.05,"(8141155.5, 14453105.0]","(1.51, 2.17]"
7,DOWNTOWN,1980,1980,19,3,421019.0,0.7867602174723706,0.0,0.2132397825276294,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.9999998740450172,0.0,47.90000153,15878689.0,110.7,0.29,"(14453105.0, 48406556.0]","(0.19, 0.29]"
7,DOWNTOWN,1920,1920,18,3,363934.0,0.7737611764770536,0.0,0.079327570383641,0.0,0.0,0.0,0.0,0.05912885303379184,0.0,68.0,0.7239400263620387,0.27551784450161126,72.90000153,22104512.0,582.28,1.6,"(14453105.0, 48406556.0]","(1.51, 2.17]"
7,DOWNTOWN,1920,1920,4,1,78920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.864358654095754,0.0,105.1999969,8303666.5,109.85,1.39,"(8141155.5, 14453105.0]","(1.17, 1.51]"
7,DOWNTOWN,1980,1990,0,4,947987.0,0.0,0.0,0.0,0.10548667861479114,0.0,0.0843893428918329,0.0,0.5925017959107034,0.0,,0.9999998709981476,0.0,62.29999924,46510960.0,324.25,0.34,"(14453105.0, 48406556.0]","(0.29, 0.42]"
3,EAST,1900,1900,4,5,55520.0,0.30835734870317005,0.0,0.0,0.27557636887608067,0.0,0.0,0.0,0.0,0.2413544668587896,,0.2641488938488589,0.0,66.40000153,3686962.25,150.88,2.72,"(3518459.5, 5236178.25]","(2.17, 3.565]"
7,DOWNTOWN,1900,1900,10,2,138257.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.5945418605036173,0.4054581726073208,27.29999924,3775187.5,133.8,1.01,"(3518459.5, 5236178.25]","(0.835, 1.17]"
7,DOWNTOWN,1940,1940,3,1,83118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5413989749512741,0.0,59.0,0.9043352585185918,0.0,54.29999924,2443141.5,27.82,0.33,"(1841154.25, 2502106.0]","(0.29, 0.42]"
7,DOWNTOWN,1920,1920,3,1,77555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9485268519115466,0.0,39.0,0.9999803260757487,0.0,106.0999985,7802205.5,54.4,0.7,"(5236178.25, 8141155.5]","(0.6, 0.835]"
7,DOWNTOWN,1900,1900,6,2,51957.0,0.8644263525607714,0.0,0.0,0.0,0.0,0.1355736474392286,0.0,0.0,0.0,57.0,0.9999998267583208,0.0,55.5,2886141.5,20.12,0.39,"(2502106.0, 3518459.5]","(0.29, 0.42]"
7,DOWNTOWN,1960,1970,29,4,489182.0,0.7593288387553099,0.01900110797208401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.897061810095543,0.0,93.80000305,36378588.0,426.39,0.87,"(14453105.0, 48406556.0]","(0.835, 1.17]"
7,DOWNTOWN,1920,1920,27,3,216571.0,0.843159979868034,0.028840426465223876,0.061504079493561,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.5358066726882121,0.4563484936020976,86.0,16246106.0,639.72,2.95,"(14453105.0, 48406556.0]","(2.17, 3.565]"
